CNT: Country code 3-character,STRATUM: Stratum ID 7-character (cnt + region ID + original stratum ID),WEALTH: Wealth - mean (region),WEALTH: Wealth - median (region),WEALTH: Wealth Inequality (region),"ESCS: Index of economic, social and cultural status (region)",ST57Q01: Out-of-School Study Time - Homework - mean (region),ST69Q01: Min in <class period> - <test lang> - mean (region),ST69Q02: Min in <class period> - <Maths> - mean (region),ST69Q03: Min in <class period> - <Science> - mean (region),IC05Q01: Internet at School - mean (region),IC06Q01: Internet out-of-school - Weekday - mean (region),IC07Q01: Internet out-of-school - Weekend - mean (region),ATSCHL: Attitude towards School: Learning Outcomes - mean (region),ICTRES: ICT resources - mean (region),INSTMOT: Instrumental Motivation for Mathematics - mean (region),INTMAT: Mathematics Interest - mean (region),LMINS: Learning time (minutes per week) - <test language> - mean (region),MMINS: Learning time (minutes per week) - <Mathematics> - mean (region),SMINS: Learning time (minutes per week) - <Science> - mean (region),MATWKETH: Mathematics Work Ethic - mean (region),PERSEV: Perseverance - mean (region),PARED: Highest parental education in years - mean (region),OUTHOURS: Out-of-School Study Time - mean (region),OPENPS: Openness for Problem Solving - mean (region),TCHBEHSO: Teacher Behaviour: Student Orientation - mean (region),TCHBEHTD: Teacher Behaviour: Teacher-directed Instruction - mean (region),TEACHSUP: Teacher Support - mean (region),Math (region),Math.ChangeRel (region),Math.Quantity (region),Math.SpaceShape (region),Math.UncData (region),Mean.Employ (region),Math.Formulate (region),Math.Interpret (region),Reading (region),Science (region),WEALTH: Wealth - mean (region) - scaled,WEALTH: Wealth - median (region) - scaled,WEALTH: Wealth Inequality (region) - scaled,"ESCS: Index of economic, social and cultural status (region) - scaled",ST57Q01: Out-of-School Study Time - Homework - mean (region) - scaled,ST69Q01: Min in <class period> - <test lang> - mean (region) - scaled,ST69Q02: Min in <class period> - <Maths> - mean (region) - scaled,ST69Q03: Min in <class period> - <Science> - mean (region) - scaled,IC05Q01: Internet at School - mean (region) - scaled,IC06Q01: Internet out-of-school - Weekday - mean (region) - scaled,IC07Q01: Internet out-of-school - Weekend - mean (region) - scaled,ATSCHL: Attitude towards School: Learning Outcomes - mean (region) - scaled,ICTRES: ICT resources - mean (region) - scaled,INSTMOT: Instrumental Motivation for Mathematics - mean (region) - scaled,INTMAT: Mathematics Interest - mean (region) - scaled,LMINS: Learning time (minutes per week) - <test language> - mean (region) - scaled,MMINS: Learning time (minutes per week) - <Mathematics> - mean (region) - scaled,SMINS: Learning time (minutes per week) - <Science> - mean (region) - scaled,MATWKETH: Mathematics Work Ethic - mean (region) - scaled,PERSEV: Perseverance - mean (region) - scaled,PARED: Highest parental education in years - mean (region) - scaled,OUTHOURS: Out-of-School Study Time - mean (region) - scaled,OPENPS: Openness for Problem Solving - mean (region) - scaled,TCHBEHSO: Teacher Behaviour: Student Orientation - mean (region) - scaled,TCHBEHTD: Teacher Behaviour: Teacher-directed Instruction - mean (region) - scaled,TEACHSUP: Teacher Support - mean (region) - scaled,Math (region) - scaled,Math.ChangeRel (region) - scaled,Math.Quantity (region) - scaled,Math.SpaceShape (region) - scaled,Math.UncData (region) - scaled,Mean.Employ (region) - scaled,Math.Formulate (region) - scaled,Math.Interpret (region) - scaled,Reading (region) - scaled,Science (region) - scaled
Italy,ITA0504,-0.743125,-0.765,-0.0315306191344272,-1.095,4.88888888888889,55.1111111111111,55.1111111111111,55.1111111111111,19.7647058823529,21.2352941176471,21.4705882352941,-0.190909090909091,-0.489375,0.201666666666667,0.168333333333333,342.75,220.333333333333,118,-0.0628583333333333,-0.29345,11.2,15.2222222222222,-0.291691666666667,0.736463636363637,0.405936363636364,0.22,370.16,352.25,348.15,350.88,369.17,364.6,355.59,374.43,339.29,392.82,0.0403726318605675,0.0757281553398057,0.273070652380294,0.00587940955716793,-0.247034292886352,-0.286449996332202,-0.286449996332202,-0.186956087076054,-0.308523409363745,-0.293517406962785,-0.293545668011319,-0.269972451790634,0.155815143246931,-0.00393224440411372,0.042711234911792,-0.083752417794971,-0.258641975308642,-0.360638620915185,0.117110265005222,-0.160728608760899,0.0396825396825397,-0.11624649859944,0.00477498901993556,0.0938518085316271,-0.0121477768816172,-0.0279554937413073,-0.24399349607411,-0.132808673219476,-0.286200422436048,-0.323957035796696,-0.232738963881795,-0.271507471661136,-0.278124685265384,-0.232011605415861,-0.260602652420451,-0.219584081766894
Italy,ITA0505,-0.221184210526316,-0.19,-0.0391438707912288,-0.701298701298701,3.22,56.4893617021277,56.4893617021277,56.4893617021277,6.2948717948718,5.33333333333333,5.1025641025641,-0.0602083333333333,-0.428157894736842,-0.472727272727273,-0.455636363636364,233.461538461539,195,173.191489361702,-0.468349090909091,-0.281827272727273,11.9736842105263,6.26,-0.504123636363636,0.0262938775510204,-0.0933897959183673,0.101020408163265,457.33,486.06,457.97,464.86,411.97,470.97,448.22,432.95,421.21,440.36,0.136374850499304,0.187378640776699,0.218277239527317,0.0903072944782799,-0.333387586541965,-0.26974567004753,-0.26974567004753,-0.165502625075976,-0.445970695970696,-0.45578231292517,-0.461079180117051,-0.230366161616162,0.170847993106915,-0.248721333113348,-0.13109648012155,-0.252864157119476,-0.305555555555556,-0.24796346335725,0.0432396176293283,-0.157721357015,0.101086048454469,-0.34218487394958,-0.0634937932203092,-0.144812224968702,-0.231890665011252,-0.0709801027504187,-0.0574977000919963,0.0856709009567971,-0.0284674958929828,-0.0912070409017582,-0.135146844217439,-0.0346190677683005,-0.0915399335280491,-0.0905222437137331,-0.0686536388771733,-0.0993118627773421
Italy,ITA0601,-0.0769553450608931,-0.19,-0.0413551858387262,0.329294436906377,10.3804573804574,54.6953781512605,54.6953781512605,54.6953781512605,5.82162162162162,7.53918918918919,7.63783783783784,0.0448387096774194,-0.145832205683356,-0.25118609406953,-0.111451942740286,249.581896551724,221.715189873418,121.785562632696,0.0763698770491803,-0.0401581108829569,14.5983606557377,15.7848360655738,-0.070358024691358,-0.209455983772819,-0.340377125506073,-0.307287449392713,526.24,512.47,530.69,530.87,527.54,523.79,516.09,551.13,542.81,543.82,0.162903321459373,0.187378640776699,0.202362160950179,0.311314436593097,0.0371158561976004,-0.291488658425947,-0.291488658425947,-0.19342726968571,-0.450799779371208,-0.433273579702151,-0.43512960247863,-0.198533724340176,0.24017763025511,-0.168307112184947,-0.0352233823789098,-0.227919695858067,-0.256082981715893,-0.35291027600155,0.142474290798145,-0.0951921423278628,0.309393702836326,-0.102062956330073,0.0759044815723373,-0.224039778807046,-0.340584567977254,-0.218629675719201,0.0899317515671467,0.128792084381021,0.142196667448956,0.0435870208899144,0.12837468077344,0.0830122708950404,0.0451707120555948,0.195212765957447,0.216270678101129,0.162433273458649
Italy,ITA0602,-0.146778846153846,-0.19,-0.0408748991290786,-0.101033653846154,6.20229007633588,54.8643410852713,54.8643410852713,54.8643410852713,10.515587529976,11.7673860911271,11.6882494004796,-0.163118279569892,-0.198221153846154,-0.108035714285714,-0.0535357142857143,265.218253968254,223.43137254902,154.22619047619,-0.0421779783393502,-0.082014440433213,13.7104622871046,11.5543071161049,-0.200384115523466,-0.170267857142857,-0.376463214285714,-0.352135231316726,487.53,472.1,494.6,487.44,485.02,491.12,475.41,498.11,473.59,493.98,0.150060464274735,0.187378640776699,0.205818837434268,0.21903206250842,-0.179074994228218,-0.289440836354889,-0.289440836354889,-0.190797240061309,-0.402902168061469,-0.390128713355846,-0.393671961100516,-0.261550993809058,0.227312677090985,-0.116346901737101,-0.0190907282132908,-0.203724171809278,-0.252904865649964,-0.286681716203335,0.120877727475889,-0.106022003268704,0.238925578341637,-0.208714946652818,0.0341182904767601,-0.210869975037218,-0.356465292866196,-0.234847232465019,0.00711366894161436,0.0628775756784117,0.0574982398498006,-0.0450981192950931,0.0314210142283838,0.0102554395029286,-0.036771074629872,0.0670212765957446,0.054079385163316,0.0363422470716219
Italy,ITA0603,-0.247876712328767,-0.19,-0.0427540094583524,-0.411768707482993,4.54347826086957,54.0652173913044,54.0652173913044,54.0652173913044,6.08163265306123,9.19727891156463,9.68707482993197,-0.173917525773196,-0.28986301369863,-0.328686868686869,-0.256060606060606,275.478260869565,222.076086956522,112.945054945055,-0.200249484536083,-0.0263639175257732,13.2222222222222,10.4408602150538,-0.137528125,0.394824210526316,-0.0614489583333333,-0.157835051546392,413.38,400.36,425.54,409.59,403.55,410.76,409.61,419.89,405.3,421.46,0.131465214299692,0.187378640776699,0.192294672897265,0.152396002541265,-0.264906870019381,-0.299126174429725,-0.299126174429725,-0.203236175269192,-0.448146605581008,-0.416354296820769,-0.414154812385548,-0.264823492658544,0.204808536881646,-0.196438064859117,-0.0755043470920908,-0.187847952232781,-0.255414653784219,-0.370958449879755,0.0920809071383658,-0.0916230478216185,0.200176366843033,-0.236785036595283,0.0543181781662757,-0.0209616460843496,-0.217834177551284,-0.164585693187847,-0.151526497079652,-0.0542566045129478,-0.104576390518658,-0.204069755569623,-0.15434604159066,-0.168708104135581,-0.169312116023769,-0.122098646034816,-0.105932799100239,-0.147127280087029
Italy,ITA0604,-0.654444444444445,-0.65,-0.0351120014296941,-0.741481481481482,7.02857142857143,55.9411764705882,55.9411764705882,55.9411764705882,14.1454545454545,14.3272727272727,14.2,-0.1675,-0.522592592592593,-0.3971875,-0.0809375,374.233333333333,272.966666666667,115,-0.15904375,-0.3877125,13.2037037037037,14.6285714285714,-0.3749625,0.476358536585366,0.100775609756098,0.10390243902439,380.13,358.54,373.56,399.57,385.6,383.56,369.81,381.61,377.57,403.86,0.056683926657117,0.0980582524271845,0.247295048533863,0.0816902359309164,-0.136320730162586,-0.276389646862602,-0.276389646862602,-0.174035522584231,-0.365862708719852,-0.364007421150278,-0.367963152507677,-0.262878787878788,0.147658026375625,-0.221302177858439,-0.0267235376044568,-0.0350354609929078,-0.161172839506173,-0.36676321506155,0.0995875992858704,-0.185117984941396,0.198706643151088,-0.131212484993998,-0.0219855705884243,0.00643928289708062,-0.146442574216617,-0.0699379219105126,-0.222663186495796,-0.122538614766679,-0.22656653367754,-0.22453084478569,-0.195275446917183,-0.229283121395007,-0.249481317353208,-0.214651837524178,-0.170907727634847,-0.191653806259013
Italy,ITA0605,-0.30031746031746,-0.42,-0.043994028552304,-0.558064516129032,2.02380952380952,58.5277777777778,58.5277777777778,58.5277777777778,12.1875,14.796875,11.71875,0.11375,-0.147619047619048,-0.0126190476190476,-0.111190476190476,253.055555555556,181.4,98.3333333333333,-0.0336714285714286,0.00383414634146343,12.6140350877193,6.35714285714286,-0.0120073170731708,0.821011111111111,-0.0319833333333333,0.111578947368421,395.22,363.44,398.27,400.8,389.84,400.98,392.61,384.72,371.29,400.65,0.121819621819622,0.142718446601942,0.183370118551322,0.121023371215047,-0.39528205306172,-0.245040172039025,-0.245040172039025,-0.133773212366599,-0.385841836734694,-0.35921556122449,-0.39335977482088,-0.177651515151515,0.23973884233093,-0.0817129029470227,-0.0351505504708847,-0.22254459488502,-0.330740740740741,-0.400788738096907,0.122427415912805,-0.0838096337960974,0.151907546644389,-0.339735894357743,0.0946565166715395,0.122265354863475,-0.204866978829273,-0.0671619939975112,-0.190378896472048,-0.114538092283578,-0.168575451771885,-0.222019154193298,-0.185607442539219,-0.190488386076654,-0.20355524221976,-0.20713249516441,-0.185622569005108,-0.19977483745288
Italy,ITA0701,0.308801711840228,0.31,-0.0472268123796463,0.466709401709402,11.8087912087912,56.3377483443709,56.3377483443709,56.3377483443709,5.53846153846154,7.23076923076923,7.66524216524217,0.0809012875536481,0.115249643366619,-0.280382978723404,-0.0708510638297873,252.522522522523,228.888392857143,128.877505567929,0.127555179704017,-0.100041313559322,14.4785100286533,16.8855291576674,-0.0996927813163482,-0.254970877944325,-0.243627837259101,-0.237381974248927,550.24,544.95,557.85,553.21,551.73,551.61,536.06,573.39,563.95,563.87,0.233856835852071,0.284466019417476,0.160103416371875,0.340782601603217,0.111022112831903,-0.271583216146615,-0.271583216146615,-0.167862596064228,-0.453689167974882,-0.436420722135008,-0.434849107827613,-0.187605670438288,0.304290499053194,-0.178904892458586,-0.0239139453564867,-0.223369404220468,-0.242799272486772,-0.338431851939058,0.151799019839688,-0.110686256710218,0.299881748305817,-0.0743143909831752,0.0664772370998656,-0.239335795136261,-0.298007251293436,-0.19335092253786,0.141278534905115,0.181824119126147,0.205937573339592,0.0892058565273326,0.183532469901496,0.14496804222435,0.08539631382818,0.249032882011605,0.26580439570739,0.213158094467073
Italy,ITA0702,0.121211498973306,0.05,-0.0454812146821868,-0.127773195876289,6.55873015873016,56.8084415584416,56.8084415584416,56.8084415584416,6.43237704918033,9.00409836065574,8.74385245901639,-0.148061538461538,0.0226078028747433,-0.174845679012346,-0.0587654320987654,268.812080536913,229.671009771987,162.259016393443,-0.075583950617284,-0.0631352024922118,13.0335429769392,10.6771159874608,-0.15461065830721,-0.192927725856698,-0.411676635514019,-0.433467492260062,518.5,513.36,522.25,530.75,508.33,520.49,507.37,527.76,509.3,527.53,0.199352775251064,0.233980582524272,0.172666675754829,0.213297859992933,-0.160631720196885,-0.26587843859813,-0.26587843859813,-0.160535917557737,-0.444567581130813,-0.418325526932084,-0.423809084349883,-0.256988344988345,0.281540797431724,-0.140597342654209,-0.0205474741222187,-0.198163124894526,-0.241349981903728,-0.270282450006146,0.114791964108197,-0.101137209886986,0.185201823566604,-0.230829008719475,0.0488284030249671,-0.218485190411744,-0.371961975212126,-0.264258063960523,0.0733724139406518,0.130245240505502,0.122389110537433,0.0433419779052909,0.0845722364100694,0.0756630960069483,0.027606002618592,0.138708897485493,0.137752471999625,0.121220937586966
Italy,ITA0703,0.00608974358974359,0.05,-0.0435997929300705,-0.288193548387097,5.65420560747664,56.7714285714286,56.7714285714286,56.7714285714286,7.06410256410256,11.4871794871795,8.37820512820513,-0.212058823529412,-0.0643589743589744,-0.5481,-0.224,268.548076923077,230.419047619048,125.685714285714,-0.185615151515152,-0.119035,12.7532467532468,11.3425925925926,-0.349011,0.00709514563106796,-0.315168932038835,-0.203883495145631,464.78,461.06,470.12,462.71,468.03,460.02,455.61,487.65,479.72,485.19,0.178178067021127,0.233980582524272,0.186207475857264,0.178896268975925,-0.207434520978374,-0.266327034097283,-0.266327034097283,-0.161112051328742,-0.438121402407117,-0.392987964416536,-0.427551636354093,-0.276381461675579,0.26018469933886,-0.276079854809437,-0.0665738161559888,-0.198571641124833,-0.239964726631393,-0.344947994006881,0.0947469300599082,-0.115600662371601,0.16295609152752,-0.214052287581699,-0.0136455956551081,-0.151264269344357,-0.329490974879786,-0.181237425226515,-0.0415588027641685,0.044851908696078,4.69373386529082e-05,-0.0955973943762636,-0.00731940897482675,-0.0590049662606062,-0.0766542451404975,0.0417311411992262,0.0684427573925677,0.0141042831482278
Italy,ITA0704,-0.772,-0.88,-0.0502095072966336,-0.297333333333333,6,57.7142857142857,57.7142857142857,57.7142857142857,28.0666666666667,28.7333333333333,23.0666666666667,0.35625,-0.956666666666667,0.565454545454546,0.611818181818182,345.333333333333,260.666666666667,206.571428571429,0.0632090909090909,-0.159545454545455,13.6,13.8888888888889,-0.249818181818182,1.09935,0.7114125,0.34,389.27,322.06,383.26,416.04,397.31,399.64,372.14,371.46,333.87,366.33,0.0350615618712133,0.0533980582524272,0.138636631695848,0.176936273633797,-0.189542086724159,-0.254899654013591,-0.254899654013591,-0.146435801583136,-0.223809523809524,-0.217006802721088,-0.277209143636984,-0.104166666666667,0.0410641200545704,0.128114172578782,0.166244618890858,-0.0797549967762734,-0.183950617283951,-0.179817269927288,0.14007671261916,-0.12608229308532,0.23015873015873,-0.149859943977591,0.0182317762579357,0.215805640235933,0.1222858136178,0.0154381084840056,-0.203108619841253,-0.18210168827352,-0.203801924430885,-0.190898695146107,-0.168574425392193,-0.193472596485758,-0.244787994762816,-0.239192456479691,-0.273302404048924,-0.286601563488249
Italy,ITA0705,-0.0209433962264151,-0.19,-0.045610052037174,-0.482955974842767,4.23529411764706,56.4193548387097,56.4193548387097,56.4193548387097,12.962962962963,14.4876543209877,14.3950617283951,-0.0344117647058823,-0.135786163522013,-0.326603773584906,-0.121792452830189,231.546875,181.494505494506,100.483516483516,-0.265349523809524,-0.166865384615385,12.437908496732,8.16822429906542,-0.226150961538462,0.447709900990099,-0.0574683168316832,0.0685148514851485,429.34,414.88,437.93,419.55,431.96,424.75,427.83,441.7,414.76,434.93,0.173205776195305,0.187378640776699,0.171739419084364,0.137130138709153,-0.280853237687642,-0.270594149631956,-0.270594149631956,-0.166592332269916,-0.377928949357521,-0.362370874275636,-0.365966614857778,-0.222549019607843,0.242644598316559,-0.195681950484539,-0.0381037473064593,-0.255826885880077,-0.330565730565731,-0.396399071718499,0.080221248304029,-0.127976243787778,0.137929245772383,-0.294078379015157,0.0258376573774909,-0.00318855444828803,-0.216082381368682,-0.08273454605544,-0.117380886159902,-0.0305489338079222,-0.075498709223187,-0.183731187845868,-0.0895658518788763,-0.137552056655457,-0.13261154194783,-0.0693665377176016,-0.0837668119405783,-0.113049308067903
Italy,ITA0801,0.213611898016997,0.05,-0.0459582781057214,0.346789250353607,10.1832229580574,55.7314410480349,55.7314410480349,55.7314410480349,4.45197740112994,6.00988700564972,6.07485875706215,-0.00478813559322034,0.0141501416430595,-0.245643776824034,-0.0057510729613734,260.643340857788,222.192904656319,129.219026548673,0.10698025751073,-0.0630139186295503,14.1957142857143,14.7063829787234,-0.0460105150214593,-0.193486046511628,-0.228098942917548,-0.225654008438819,538.15,531.61,545.83,543.88,538.04,535.59,531.05,560.96,551.51,550.39,0.216348272614364,0.233980582524272,0.169233197616821,0.315066138965712,0.0269103583301895,-0.278931629398013,-0.278931629398013,-0.177300205325631,-0.464775740804797,-0.448878704023983,-0.451127341278791,-0.213572162300976,0.279463881986017,-0.166295381787308,-0.00578024316472797,-0.210803341032437,-0.25519832471052,-0.337734626139217,0.148050764685333,-0.101105829032976,0.277437641723356,-0.129250849275881,0.0837289857565128,-0.218672823097927,-0.291173313141436,-0.18910993351056,0.115412592798614,0.160043104855827,0.1777282328092,0.0701537644728513,0.152316672747173,0.109291138676703,0.0753046631080672,0.218979690522244,0.236655888279676,0.179054823285349
Italy,ITA0802,0.090491452991453,0.05,-0.0421166883099909,-0.156098081023454,6.2943143812709,57.7966101694915,57.7966101694915,57.7966101694915,6.29087048832272,8.67515923566879,8.52866242038217,-0.158263665594855,-0.0946153846153846,-0.109750778816199,-0.0830841121495327,279.661971830986,237.542955326461,165.428070175439,-0.1471921875,0.00774236760124612,13.152688172043,10.7565789473684,-0.201449221183801,-0.0338456591639871,-0.28025884244373,-0.259292604501608,509.65,510.23,513.23,516.31,501.47,513.08,493.67,525.5,497.77,509.53,0.193702340124283,0.233980582524272,0.196881543577011,0.207223686116705,-0.174313381948086,-0.253901885850146,-0.253901885850146,-0.145154362211409,-0.44601152562936,-0.421682048615625,-0.426011643598954,-0.260079898665108,0.252754748661979,-0.11696942969735,-0.0273214797073907,-0.181374124826327,-0.226772304950999,-0.263812727258571,0.101746668458063,-0.0827984249007101,0.194657791431985,-0.228825740822645,0.0337759998766589,-0.165023088958803,-0.314127782373843,-0.201274098985282,0.0544382875847757,0.12513470267446,0.101220370804975,0.01385513875559,0.0689301349872311,0.0591608578491416,1.0071507704712e-05,0.133244680851064,0.110736210694034,0.0756824449110733
Italy,ITA0803,-0.120397727272727,-0.19,-0.0426115726108252,-0.514742857142857,4.98260869565217,56.9827586206897,56.9827586206897,56.9827586206897,7.96045197740113,10.3389830508475,10.4011299435028,-0.163193277310924,-0.320340909090909,-0.599357798165138,-0.342752293577982,271.419642857143,235.078260869565,122.973913043478,-0.367623148148148,-0.348135514018692,12.0742857142857,8.55833333333333,-0.428407476635514,0.0988932773109244,-0.171024369747899,-0.0695798319327731,449.97,440.4,452.79,439.49,452.04,452.28,429.5,458.48,468.06,469.62,0.154912826829717,0.187378640776699,0.19331980661724,0.130313551490148,-0.242184950279628,-0.26376572476818,-0.26376572476818,-0.157822547075416,-0.428974979822438,-0.404704254583189,-0.406846162297822,-0.26157372039725,0.197324196949026,-0.294685226194242,-0.0996524494646188,-0.194128212213319,-0.23133655394525,-0.350484221344981,0.0615894578175056,-0.17487787886328,0.109070294784581,-0.284243697478992,-0.0391610620032503,-0.120414022480649,-0.266055999924262,-0.132671427402672,-0.0732440469823067,0.0111190934918198,-0.0406242666040835,-0.143013211900921,-0.0437796424662531,-0.0762421219072223,-0.129247658374459,-0.0287959381044487,0.0411218894981021,-0.0252865130164192
Italy,ITA0804,-0.345789473684211,-0.19,-0.0459443251789106,-0.624864864864865,2.68181818181818,56.2222222222222,56.2222222222222,56.2222222222222,10.2368421052632,9.60526315789474,9.6578947368421,-0.000869565217391281,-0.197631578947368,-0.00551724137931034,0.257241379310345,300.466666666667,236.944444444444,97.1666666666667,-0.1942,0.0162034482758621,12.7027027027027,6.56521739130435,0.0274896551724138,0.597331818181818,0.39255652173913,0.225909090909091,377.1,333.71,375.17,387.79,367.26,382.08,370.12,359.9,349.66,374.27,0.113455810718404,0.187378640776699,0.169333618371803,0.106698266943451,-0.361234720581253,-0.272983386805966,-0.272983386805966,-0.169660843268101,-0.405746509129968,-0.41219119226638,-0.414453482734472,-0.212384716732543,0.227457456738709,-0.0791351148382251,0.0674767073287869,-0.149181173436493,-0.227880658436214,-0.403170524709382,0.0931829774830576,-0.0806092141385645,0.158944658944659,-0.334490317866277,0.107349569422635,0.0470943107595082,-0.0180359624792589,-0.0258186875711215,-0.229145717892215,-0.163080037880025,-0.222788077915982,-0.248585897776235,-0.237094126231302,-0.232579114981182,-0.248856883875516,-0.267142166344294,-0.236304419138666,-0.266514028385661
Italy,ITA0805,-0.145384615384615,-0.19,-0.0429223938707977,-0.581038961038961,2.72916666666667,58.2222222222222,58.2222222222222,58.2222222222222,5.37179487179487,4.08974358974359,4.14102564102564,-0.0262264150943396,-0.416923076923077,-0.350188679245283,-0.447169811320755,290.897435897436,247.906976744186,118.720930232558,-0.334996363636364,-0.312110909090909,11.9178082191781,6.14583333333333,-0.406261818181818,0.811298076923077,0.257426923076923,0.296981132075472,427.43,436.46,422.34,434.7,418.01,429.39,407.02,434.86,447.57,444.89,0.150316909545617,0.187378640776699,0.191082791687365,0.116096580784382,-0.358784768614114,-0.24874348965874,-0.24874348965874,-0.138529404413786,-0.455389848246991,-0.46847200418629,-0.470920924861559,-0.220068610634648,0.173606884248085,-0.204242714789576,-0.128738109002996,-0.163988493775728,-0.207579672695952,-0.359166819221098,0.0675332719455725,-0.165556911974672,0.0966514459665145,-0.345063025210084,-0.0320441617706778,0.119001132629176,-0.0775036424988897,-0.000118088540163264,-0.121467234333882,0.00468602031153043,-0.112086364703121,-0.152794511037144,-0.121374498358263,-0.127218671358261,-0.174529157014805,-0.0859042553191489,-0.0068887951637846,-0.0878513421205759
Italy,ITA0901,0.189294710327456,0.05,-0.0434612158888326,0.157682619647355,14.0243902439024,58.1393939393939,58.1393939393939,58.1393939393939,5.73551637279597,7.76574307304786,8.23425692695214,0.084642166344294,-0.0644080604534005,-0.161158878504673,0.122448598130841,269.102510460251,245.742331288344,129.226530612245,0.342828411214953,0.221234831460674,13.6129441624366,20.3408662900188,0.11470861423221,-0.28971914893617,-0.273767311411992,-0.392011605415861,513.38,507.61,516.34,517.14,510.15,516.29,496.97,528.09,542.36,521.23,0.211875535445068,0.233980582524272,0.187204830125162,0.274512874580369,0.225663821681336,-0.24974736418706,-0.24974736418706,-0.139818686224924,-0.451678404359225,-0.430961805377063,-0.429025005865382,-0.186472070804759,0.260172645454827,-0.135629356988992,0.0299299716241898,-0.19771371688936,-0.211588275391956,-0.337719306357941,0.191016616486,-0.0275596182409185,0.231186044637821,0.0127949484878698,0.135378929277311,-0.25101351361014,-0.3112709967839,-0.249267061763733,0.0624184334952184,0.120856872285537,0.108519126965501,0.0155500193992363,0.0887221816855162,0.0663096006948311,0.00665726659280896,0.139506769825919,0.215216270678101,0.105282465150404
